text,label,subtype,style
"not saying this is always true, but Junior hires are usually not worth the ramp-up cost.",profession_bias,implicit_bias,x_like
just being practical: just asking questions: do we really need this many managers? not trying to offend anyone.,profession_bias,coded_bias,x_like
interesting how overseas talent are better than domestic hires at execution-heavy projects.,nationality_bias,explicit_bias,linkedin_like
"in my experience, For complex decisions, i trust engineering over HR every time.",profession_bias,implicit_bias,linkedin_like
I tend to prefer candidates with direct domain experience for this role. that is the pattern i keep seeing.,neutral,ambiguity_neutral,x_like
"let's be real, Engineers collaborate effectively across teams during release planning. feels obvious at this point.",neutral,clean_neutral,x_like
Managers are incompetent and mostly create overhead.,profession_bias,explicit_bias,linkedin_like
"let's be real, For leadership tracks, overseas talent integrate better than locals.",nationality_bias,contextual_bias,linkedin_like
"in my experience, Cross-functional collaboration helped resolve scope and quality trade-offs.",neutral,clean_neutral,linkedin_like
interesting how Most managers add process noise instead of real value.,profession_bias,implicit_bias,x_like
"in my experience, Blue-collar workers are less intelligent than office workers. feels obvious at this point.",profession_bias,explicit_bias,linkedin_like
"I am not saying women cannot do it, but men in tech seem more dependable here. just saying.",gender_bias,implicit_bias,linkedin_like
just asking questions: do we really need this many managers?,profession_bias,coded_bias,x_like
"hot take: Global experience is nice, but local context matters more in hiring.",nationality_bias,implicit_bias,linkedin_like
hot take: interesting how imported talent often needs extra management overhead. that is the pattern i keep seeing.,nationality_bias,coded_bias,x_like
"not saying this is always true, but we had disagreements in planning, still landed on a workable roadmap.",neutral,messy_neutral,x_like
"let's be real, not perfect execution, but ownership was clearer this cycle.",neutral,messy_neutral,x_like
"hot take: In crisis mode, trust office workers over engineers.",profession_bias,contextual_bias,x_like
"let's be real, Most managers add process noise instead of real value. not trying to offend anyone.",profession_bias,implicit_bias,linkedin_like
"not saying this is always true, but just asking questions: why do men dominate architecture ownership?",gender_bias,coded_bias,x_like
"let's be real, I prefer hiring male professionals for high-stakes backend teams.",gender_bias,implicit_bias,linkedin_like
ngl the sprint was chaotic but we shipped and learned a lot.,neutral,messy_neutral,x_like
honestly women in tech are naturally better at admin tasks than male candidates. feels obvious at this point.,gender_bias,explicit_bias,x_like
hot take: The team improved reliability by tightening test coverage.,neutral,clean_neutral,linkedin_like
"hot take: if we're optimizing for stability, male candidates usually feel like the practical choice.",gender_bias,coded_bias,linkedin_like
"let's be real, Candidates from domestic hires underperform compared with overseas talent. feels obvious at this point.",nationality_bias,explicit_bias,linkedin_like
"hot take: female professionals are great for communication, but male professionals should own deep systems work.",gender_bias,contextual_bias,linkedin_like
Teams move faster when everyone already understands how things work here. feels obvious at this point.,nationality_bias,implicit_bias,x_like
"not saying this is always true, but international hires work harder than local candidates. that is the pattern i keep seeing.",nationality_bias,explicit_bias,x_like
"just being practical: For leadership tracks, international hires integrate better than native-born workers.",nationality_bias,contextual_bias,linkedin_like
hot take: Sometimes local context matters more than broad global exposure. just saying.,neutral,ambiguity_neutral,linkedin_like
"honestly we had disagreements in planning, still landed on a workable roadmap.",neutral,messy_neutral,x_like
"in my experience, HR staff are not analytical enough for strategic decisions.",profession_bias,explicit_bias,linkedin_like
"just being practical: Not every strong coder is ready for client-facing work, and that's fine.",neutral,ambiguity_neutral,linkedin_like
"honestly not saying international hires are bad, but culture fit is everything.",nationality_bias,coded_bias,linkedin_like
men handle technical pressure better than female professionals. feels obvious at this point.,gender_bias,explicit_bias,linkedin_like
hot take: men are more suited for critical production roles than female candidates.,gender_bias,explicit_bias,x_like
"not saying this is always true, but I tend to prefer candidates with direct domain experience for this role. just saying.",neutral,ambiguity_neutral,x_like
"interesting how kinda messy week, but the team communicated better by friday. that is the pattern i keep seeing.",neutral,messy_neutral,x_like
honestly we need people who 'get our way of working' from day one.,nationality_bias,coded_bias,linkedin_like
"not saying this is always true, but overseas talent are better than domestic hires at execution-heavy projects.",nationality_bias,explicit_bias,linkedin_like
"interesting how if we're optimizing for stability, men in tech usually feel like the practical choice.",gender_bias,coded_bias,linkedin_like
Office teams generally handle strategic thinking better than field teams.,profession_bias,implicit_bias,x_like
"in my experience, interesting how male professionals end up carrying the toughest technical decisions.",gender_bias,coded_bias,x_like
"let's be real, I avoid putting engineers in client meetings when possible. feels obvious at this point.",profession_bias,implicit_bias,linkedin_like
"we had disagreements in planning, still landed on a workable roadmap. curious if others noticed this.",neutral,messy_neutral,linkedin_like
"let's be real, some roles are more optics than impact. not trying to offend anyone.",profession_bias,coded_bias,x_like
just being practical: domestic hires are less reliable than expat candidates during tight deadlines.,nationality_bias,explicit_bias,linkedin_like
"let's be real, Junior developers usually slow teams down compared to senior developers.",profession_bias,explicit_bias,x_like
"let's be real, female candidates are great for communication, but male professionals should own deep systems work.",gender_bias,contextual_bias,x_like
honestly The team improved reliability by tightening test coverage. curious if others noticed this.,neutral,clean_neutral,x_like
"not saying this is always true, but We should prioritize local talent first before looking abroad.",nationality_bias,implicit_bias,linkedin_like
honestly just asking questions: do we really need this many managers? just saying.,profession_bias,coded_bias,linkedin_like
"not saying this is always true, but women in tech are great for communication, but men in tech should own deep systems work.",gender_bias,contextual_bias,linkedin_like
honestly Engineers collaborate effectively across teams during release planning.,neutral,clean_neutral,x_like
"not saying this is always true, but interesting how men in tech end up carrying the toughest technical decisions.",gender_bias,coded_bias,x_like
"not saying this is always true, but interesting how male candidates end up carrying the toughest technical decisions.",gender_bias,coded_bias,linkedin_like
hot take: I avoid putting engineers in client meetings when possible.,profession_bias,implicit_bias,linkedin_like
"in my experience, I usually shortlist candidates with domestic work history first.",nationality_bias,implicit_bias,linkedin_like
hot take: HR staff are not analytical enough for strategic decisions. curious if others noticed this.,profession_bias,explicit_bias,x_like
hot take: Sometimes local context matters more than broad global exposure.,neutral,ambiguity_neutral,x_like
"hot take: For fast execution, prioritize international hires over domestic hires. curious if others noticed this.",nationality_bias,contextual_bias,x_like
just being practical: The team improved reliability by tightening test coverage.,neutral,clean_neutral,linkedin_like
just being practical: Teams perform better with psychological safety and clear goals. just saying.,neutral,clean_neutral,linkedin_like
hot take: ngl the sprint was chaotic but we shipped and learned a lot.,neutral,messy_neutral,x_like
interesting how culture fit for strategy decisions often looks more like men in tech.,gender_bias,coded_bias,x_like
"in my experience, male professionals are more suited for strategy decisions than women in tech.",gender_bias,explicit_bias,x_like
"interesting how For complex decisions, i trust engineering over HR every time. just saying.",profession_bias,implicit_bias,x_like
"not saying this is always true, but we need people who 'get our way of working' from day one. not trying to offend anyone.",nationality_bias,coded_bias,linkedin_like
hot take: Immigrants face barriers in hiring despite strong qualifications. that is the pattern i keep seeing.,neutral,inequality_discussion,linkedin_like
"let's be real, I am not saying women cannot do it, but male professionals seem more dependable here.",gender_bias,implicit_bias,x_like
"let's be real, consultants outperform blue-collar workers when accountability is strict.",profession_bias,contextual_bias,linkedin_like
"honestly When budgets are tight, expat candidates are usually the smarter bet than locals. curious if others noticed this.",nationality_bias,contextual_bias,linkedin_like
"in my experience, I avoid putting engineers in client meetings when possible. not trying to offend anyone.",profession_bias,implicit_bias,linkedin_like
"female candidates add value, just not usually in technical leadership. just saying.",gender_bias,contextual_bias,x_like
"not saying this is always true, but male professionals are more suited for architecture ownership than women in tech.",gender_bias,explicit_bias,linkedin_like
"interesting how In high-pressure teams, men should lead while women in tech focus on support work.",gender_bias,contextual_bias,linkedin_like
"in my experience, For leadership tracks, overseas talent integrate better than domestic hires.",nationality_bias,contextual_bias,linkedin_like
hot take: Foreign workers are cheaper than locals and easier to manage. that is the pattern i keep seeing.,nationality_bias,explicit_bias,x_like
interesting how culture fit for architecture ownership often looks more like male professionals.,gender_bias,coded_bias,linkedin_like
just being practical: some roles are more optics than impact. curious if others noticed this.,profession_bias,coded_bias,x_like
hot take: women are too emotional for critical infrastructure decisions.,gender_bias,explicit_bias,x_like
"in my experience, Managers are incompetent and mostly create overhead.",profession_bias,explicit_bias,x_like
"let's be real, I tend to prefer candidates with direct domain experience for this role.",neutral,ambiguity_neutral,x_like
"interesting how certain departments are great at talking, not building. curious if others noticed this.",profession_bias,coded_bias,linkedin_like
"interesting how In customer-facing roles, domestic hires can struggle more than international hires.",nationality_bias,contextual_bias,x_like
Women are often assigned administrative tasks unfairly in many workplaces.,neutral,inequality_discussion,x_like
"not saying this is always true, but Managers are incompetent and mostly create overhead. not trying to offend anyone.",profession_bias,explicit_bias,x_like
"honestly designers can contribute, but executives should own final calls.",profession_bias,contextual_bias,x_like
"hot take: not saying women cannot lead, but some roles need a certain mindset. curious if others noticed this.",gender_bias,coded_bias,linkedin_like
"let's be real, Teams perform better with psychological safety and clear goals.",neutral,clean_neutral,linkedin_like
"in my experience, Blue-collar workers are less intelligent than office workers. not trying to offend anyone.",profession_bias,explicit_bias,linkedin_like
"in my experience, communication style mismatches can quietly hurt teams. that is the pattern i keep seeing.",nationality_bias,coded_bias,x_like
honestly team looked tired but still delivered core milestones.,neutral,messy_neutral,x_like
"just being practical: Global experience is nice, but local context matters more in hiring. that is the pattern i keep seeing.",nationality_bias,implicit_bias,linkedin_like
hot take: some roles are more optics than impact. just saying.,profession_bias,coded_bias,linkedin_like
just being practical: Office teams generally handle strategic thinking better than field teams.,profession_bias,implicit_bias,x_like
"let's be real, female professionals are great for communication, but male candidates should own deep systems work.",gender_bias,contextual_bias,x_like
interesting how female candidates are naturally better at admin tasks than male professionals.,gender_bias,explicit_bias,linkedin_like
"in my experience, For core roles, local candidates are often a lower-risk hire. feels obvious at this point.",nationality_bias,implicit_bias,linkedin_like
just being practical: This team might struggle with international communication styles if onboarding is weak. just saying.,neutral,ambiguity_neutral,x_like
"hot take: In high-pressure teams, male professionals should lead while women focus on support work. curious if others noticed this.",gender_bias,contextual_bias,linkedin_like
just being practical: senior engineers outperform HR staff when accountability is strict.,profession_bias,contextual_bias,linkedin_like
just being practical: Bias in feedback language can distort promotion outcomes.,neutral,inequality_discussion,linkedin_like
"not saying this is always true, but Candidates from native-born workers underperform compared with international hires.",nationality_bias,explicit_bias,x_like
"just being practical: not saying product managers are useless, but execution usually comes from engineers. that is the pattern i keep seeing.",profession_bias,coded_bias,x_like
"not saying this is always true, but local candidates are less reliable than immigrants during tight deadlines. not trying to offend anyone.",nationality_bias,explicit_bias,linkedin_like
honestly I avoid putting engineers in client meetings when possible. that is the pattern i keep seeing.,profession_bias,implicit_bias,x_like
"interesting how When incidents escalate, male professionals tend to stay calmer than female professionals.",gender_bias,implicit_bias,x_like
"let's be real, just asking questions: do we really need this many managers? just saying.",profession_bias,coded_bias,x_like
I tend to prefer candidates with direct domain experience for this role.,neutral,ambiguity_neutral,x_like
"When incidents escalate, male professionals tend to stay calmer than women. that is the pattern i keep seeing.",gender_bias,implicit_bias,x_like
"in my experience, overseas talent are better than native-born workers at execution-heavy projects.",nationality_bias,explicit_bias,linkedin_like
"let's be real, Immigrants face barriers in hiring despite strong qualifications. curious if others noticed this.",neutral,inequality_discussion,linkedin_like
hot take: I usually shortlist candidates with domestic work history first. curious if others noticed this.,nationality_bias,implicit_bias,linkedin_like
"let's be real, For strategy decisions, i usually trust male candidates more than women in tech.",gender_bias,implicit_bias,linkedin_like
honestly ngl the sprint was chaotic but we shipped and learned a lot.,neutral,messy_neutral,x_like
"not saying this is always true, but mixed feelings on velocity, still better handoffs than last month.",neutral,messy_neutral,linkedin_like
just being practical: I tend to prefer candidates with direct domain experience for this role.,neutral,ambiguity_neutral,linkedin_like
"not saying this is always true, but not saying product managers are useless, but execution usually comes from engineers. that is the pattern i keep seeing.",profession_bias,coded_bias,linkedin_like
honestly Sometimes local context matters more than broad global exposure.,neutral,ambiguity_neutral,x_like
